Student_ID,Extracurricular_Activity,Weekly_Hours
3873e57f0ba048e88ef492c1aac93316,Press club,8
0e0630cd996d4c50bc04a168652ffb49,Drama,10
f200c2614d2941abb45512f701f7c7ec,Jet club,10
c3a00c6f232141e1847104c036136e15,Press club,3
1eb74b5653ff43a28a1935014169b9fc,Literature club,1
6e3f683abf3c4140bf54a51101fa964e,Debate Club,1
8857511761554667a112507c2cfa55b0,Jet club,1
8f0881ee8011416bbae88926b423ccde,Sports,6
5aaab32fce6342b6ab05347fd556b37d,Literature club,9
bdf66ba5dc9c46dea5a674c212738a23,Literature club,9
75b2745504cc4edeafac16730ad45230,Press club,5
5024bdc6dcb34df393eecdc6ebd14d2c,Debate Club,2
6788420992ca425aade593329364f3d0,Literature club,4
4a1dab326aed4dc7a3e05309b5a1b949,Art,4
f758dce205564aeaa7b032831d7c0098,Debate Club,1
f296d9f0cd2342c2abffe17b532401fc,Art,6
b08a4895d4ff4666b5c8e90d9e3d750d,Debate Club,7
6fcc57dd168f4e129ca260c9eb7607c9,Sports,10
6f887f283e494d099b19d8b8d8302081,Jet club,1
1422373f862248d1a683e10796c044d0,Art,2
beed10b64f6e474b9edab0276550f74a,Sports,10
c77444cb55434c3cb8b8f24e56ea57b3,Press club,1
a21b030782af485c938d994c2b0abedd,Sports,5
31a3ac4d828c47e787d5b7be1d30d990,Drama,7
59e1ac095970485986b6e4ade7ea8d5a,Literature club,7
a53bc024d1a64d87b54e2019ba35844e,Art,9
1a5165ca3c7c4d85a5cf0041d0a643fe,Art,8
2c6a6e9a328047a18187222b257d5e52,Art,10
c257cf73c29d482ba722796e9a36d1ec,Drama,10
f387e1bd2d5942c6934a5a2fa7cf705c,Literature club,5
76c5a0dc7e7e4419a0c14035c5d95f51,Sports,10
9458054ec2874f069050f7efc1235c91,Jet club,5
e1cde87fec954f87ae5ec36572eb7474,Literature club,6
fc8d5b93a2a2491fa49b1cd99082889b,Drama,5
f891b0c3dd3f487e92bdc6619fe0a8c7,Art,4
70944bdb26a544e390ee7a92a09151e0,Debate Club,6
a1a2748571344c2ab80b3657117b355b,Debate Club,3
97674900465143678bdc43184d85a3d2,Debate Club,3
12fe28bf81e044899a18e2a30e614bcd,Debate Club,8
09a0a0f673b04091b634c1694f76e388,Jet club,7
497de16dd4ea420a9e6596540e9058b6,Sports,7
fa34d2e8dd3f4d7ea508dc9513a4a492,Press club,6
98159d6c9d714084971dabf9daf481a7,Drama,8
949077c27674456fa26d719d81cf3252,Literature club,5
bd29ede9cab4423bb44883858de7ad6c,Literature club,4
e8b77f7b73214f6b8a8076ece5582e16,Press club,3
30307633a6de41d8925817b7cf501889,Sports,8
80599b9379c242e49ae1a991524f93ff,Drama,10
73557b9d0fd6447eb52d4af2269ed4c9,Press club,10
d65e59dde62d4d068f9b85581a7f195b,Press club,7
15969802b6dd4257bb7d9f1c57eb89b1,Sports,5
0a0537f02c2c422ba56895c6812a1f9b,Literature club,6
fdb1429e70104d13b526b22d3f6c21f7,Drama,6
9c1c351785d240a686295b5d707df251,Art,6
eafde7d95f734a3e9d286aa428a39779,Art,6
c643530068a54c68a32dbb5e486bb6bf,Press club,5
0d67d38e990f4c5badcc3daf569f3ab3,Debate Club,6
55ab946da5b54dc2a181c85eca0ac6ac,Press club,1
8ed6ad5e18314aa394669d1910df9974,Press club,6
4082cbb948bd4b3ea2f5df2badaa44ca,Sports,10
f6e39356a81445629a003f16b9469bcf,Debate Club,3
267eddcedf8f41979a4a99b2e806133c,Literature club,5
a9e27ba9952e4abb94dd5061555736f8,Sports,4
4f6b58c8598d4aecaaafe5432434a678,Drama,4
a981b098b2cf452da7f333b3f7baf55e,Art,2
b576255e98544f22a102f9c964575bc4,Jet club,6
8f1584494f40422f95b02530f020e992,Drama,10
54170a17caaa4bbea4bbf962606e0e1c,Literature club,4
b3ecb951ab8c4f97a0b71785d02ce0c1,Sports,9
ff4625afbd20463bb275b5f3d436a7a8,Art,10
17ec889c86c146cba99630f7af77520e,Jet club,1
822c4d326c644c15aba301cba561e1e9,Art,4
4f11d8dc5cd3436984aac1b75ca0c428,Sports,3
577bc55a36d54494b37fd50d2e25b5ee,Art,9
312741487c7c404e8422d03ef29a6339,Literature club,3
27aa7cbc23374bbcbffe77c839feb99c,Literature club,10
c9c23e69d82c45658bb907ec13c11754,Sports,9
8a2e6a93c5584bb281f7f3fb19e45c6a,Drama,8
86cac6f4e2384e93bd17c5e8d5ca69ab,Sports,8
e05b46c556364094a97431db09a9d1c1,Drama,1
98e52499218c4e1c9e374f7ac42cbc39,Literature club,5
2e4bebc429894880a77d1be96070b6a1,Art,8
9feefdffc5664a81b15e54f6d4d30795,Drama,2
b89f72f32a604652a7147668cf1d7d3a,Debate Club,9
5d42b9e9692e47b68b2f6d5c700b5d5f,Press club,5
f836f5713cce476cb836c448ad261ec5,Drama,6
c09cb50648f1496d9c4ffb4671b701aa,Art,2
3be79df472ec416e88a723e9bfa016c2,Press club,2
f73157494f3949a8bd3a258288b4f474,Sports,1
e76adca97811480288cc7cfecf01f944,Drama,5
ada584175e2a432db1ab0b56d5c9fdc7,Literature club,1
70cafdd8fc044f0892070158f2771f63,Press club,8
c73323044822412084f9eccd7630a8a7,Press club,9
6b2d5b0987074ad480be7e3561c2645a,Sports,5
331f63fbd11f48c0a97ca4fff75d599f,Jet club,6
df7d0dd7236e46089acb394acd1f5318,Art,6
7b07fd31a4244f238d5ba7cd400035f0,Drama,1
ef2ddcc48df641da9f07c1a5dfc620ce,Debate Club,10
8412a335d88c456db61e5fdb1a435206,Literature club,4
1578d70948f943d09feae1e0d9e604b3,Drama,2
7306958845d5468da90a3abbc35b9fea,Literature club,10
d4bf7a4b25b8442f836b15c7e7c225da,Art,3
e916da57f24843ab977a8a5f6ffe33b3,Sports,3
e27718c5737d4fb6911376e038d77b9a,Sports,2
6a36af1806d34b93ae33688d597e6845,Drama,3
5fbbf0b1808349c8a57e01c90da23e5c,Jet club,9
14e4180cfe9946a3a2dbc8503c5bf3a7,Literature club,2
519554e307374c86b97b5f515ffa46ef,Press club,4
b6f6dbf1d6d441cc995d82f8ee4a9b5d,Debate Club,3
25637cc3ca974bf595d596afa663d2cd,Debate Club,8
eada79a349704d9a89ce3cfb2339ba19,Jet club,9
d4c3a832b231460bb8f2ce6bd46b415d,Drama,6
781799ffb49e44cc824369e72387eaf6,Art,7
e7e646c7015844639d8776a072d78bdd,Sports,6
3735262d41844b0384dd7054144823f7,Jet club,5
f0b2a5d18c7e4f42a646eaf9d5c0244d,Drama,2
6c5a6c93871c48849bdf90f2ba2c0f19,Drama,1
3cd5fd7f49c1466986b33fe61c76bdf6,Jet club,2
3d0a5f0c0c394ec79f3174054d183eba,Literature club,1
9f708368cb3c48caa39257316b79afcc,Drama,3
d6312a801c614ec290142131750565f5,Literature club,2
893ad23298c343cabff4cec6e7b7b4c6,Art,5
93364f7e83ef49f3a1c7cc8a04351b64,Literature club,5
4a90cd0c24c143b9b7f285723defa849,Sports,4
5a5226e69d6449328066853d6de299a1,Art,10
2ff3cde46aa44c9f921704753d959e3f,Debate Club,5
8603156a15ea4bcfab1021ceaa143cd8,Drama,10
f412436011534e999c508720f982f4e0,Press club,8
c952518581e04a5e8b48f49686abd4e7,Press club,7
0534a1018ddc471981f38dd4fd034ada,Drama,7
0b251279785a45d09f92a62163f4c69d,Press club,6
5f90bed6fb25464da30aa767a2bb522b,Literature club,10
5b6a810204284378bf5023f440ef3935,Debate Club,10
3dba6da8584449fc914b9547c9dc72b8,Sports,2
1a89b71ea0d542c8a837fe68bba205ca,Drama,4
c1b5b5cabc3546df94f79dbac5811d2d,Drama,2
5a3045280b594562a227219f551ff086,Jet club,2
a48e40f1d0424dfa96ab087a8bc78e81,Debate Club,9
af475b49c7754395949405f02cd2a404,Jet club,2
7a8104deb20547bbbb16f75776f186ab,Art,7
2285b2efcfbe4fe9aea9c542a1b970d0,Literature club,8
f1901b7ec6b449efb74eba9310275b53,Jet club,2
339b77a84b1f4d7b8977c513752a7d25,Literature club,4
e2c328aa331044758a8622250b36e356,Press club,6
4f612217eef1469490cae32d0aba590e,Drama,3
d0be73eefd374539a5f202f983f02dc7,Art,1
095ffa8140d94bceb930ba208b040f49,Sports,5
493e904d30ec4796a59b457fc0d7ac73,Drama,2
0c3ce284c7e54bbb9cb51c535b62a8df,Art,4
45f1861954f94429a7de02ccdda4f4a7,Jet club,1
6fdc0bad5e3641278ca1b45c1fdd980a,Drama,4
7092947dbe4949eca667d3bbe3b56360,Literature club,2
56cb1ab062fb46d7b4dbca07e506f670,Sports,9
b12b66807f074cb9afd340c0f945f2fd,Press club,6
cc1b4157ec9f4c549e0a72ab7f5db163,Drama,3
15260718cd184a828447ceab84ef4324,Drama,4
6e3c453214344f62acac028cba220065,Jet club,8
2e326567d284454ebebec0db9a3a6103,Jet club,9
1a43db54523a49938b3446bc8ba435cc,Drama,2
4baf0f5ea932409493f28f11147f6570,Drama,1
b7b8c1a59a45493db227890e4e76833a,Sports,10
71a3fad2b0944d2aaaa93b436d15f16f,Sports,9
ba1082170ad749a2b27716ec59fefbbc,Jet club,4
9d66e8155a4143b3a95f176cdebac186,Literature club,3
a3b442bd46494296af5842c3ff86cc31,Literature club,2
0eaf04b5f2a94c8a8a9e4a62fae3114b,Debate Club,9
67fd64c4a334458aabd2b5121335e5db,Sports,9
bff9507dcd14403e83599af65d01f55f,Drama,10
07f8d4f0f3ea4184a8f4e3ceadedda80,Jet club,4
ad973b679b8945cb9942644c248d31ec,Drama,2
20509c6208e845d7b02c1821c8040fb7,Drama,4
a52964ffc74c4890bc6a3174113634a5,Press club,4
f31046dc62024ee69cb5e69c5dc7b3e6,Debate Club,3
2747b93c9ae74eab884a67809136f1f8,Jet club,2
5ef787b8f2e6495fb32e2016add702c9,Press club,6
13aec376c359410ab1a6014c5f3c44dc,Drama,10
5df06e8c878a4ed9a33ffc8292ec89af,Drama,7
4758367ba6494cdc907b907265e58f34,Debate Club,4
06a241af1d0a47f7b5e4a4713fe68c9c,Debate Club,1
848af4407fc14858afa0d842bc55300b,Drama,4
1e2595b88fc9486ba9ddebf563119aca,Sports,5
b43bd27f42a249a6866412854303cbc1,Press club,5
9ca3fbb3ff1148bab6ee1640723ef466,Literature club,2
ffa623d0ea9e4c8db1a8b71f491b90e9,Literature club,10
22bf18f51f654a87b33ee3447dbf4bc1,Art,8
2c33350c73b941d892f5131ada52d2ee,Literature club,7
ff4c96d671f24e8fb69f68c3e60fd420,Debate Club,5
f7b217c7ae924a718f7dcb431679742f,Sports,8
aaf78c6751d04109bc902838d8741408,Art,8
8ccc9cea109f48eeb5a4720058f0dd23,Debate Club,6
4cc9f5f2e42e40378a552ea08acbbe09,Literature club,1
b5a5f8e6b6394f04a8524385d9f2dd0d,Jet club,4
2c913a7ca3404f08b34191b8ed6522b4,Drama,4
3967e60a823d41079c8ac066cb2fafa3,Drama,7
cac4d0eb3373430ebc31a5971f119c0f,Press club,8
7e7838c9ca55438bbc9abe10238d6f44,Literature club,7
9280c5aa8dd4495b9c63b6f306ba8cd3,Sports,4
fba6abf7cdbc4653b7a7e8b75e70f65f,Debate Club,3
e25df9a89ca845c4a138afe08d38bbd8,Art,9
65edcfe34f2d4d3f90d4de39161237c9,Drama,10
7a89cbebb807478ab788f5d1ffe575f6,Press club,9
68d0a2a8c4e747dda929de738693fd9d,Art,7
20156a7212e143a6932cae01d2c65ee4,Jet club,4
12fc7a87a4704d489128b9b1f8ede0ca,Literature club,10
8471b4b0ae1b4f69b740d83173318749,Drama,8
d43cdd6de0c14f1ea0da897258321ee4,Sports,2
96792482a3c948e48d2238e6c7bf4fbc,Drama,4
21084dd9f75d4e3c848d56502e9522d6,Jet club,6
de431e06e924406980bbae526ec01269,Sports,8
84a2576c1fc945f894d607350e2f8958,Debate Club,9
2976aab22a2647708ddb1b36272c0588,Art,6
39b86bb2b5964a7caf4afa885299e505,Jet club,3
84d67c4ff0df4684b28e41225894f7f1,Sports,1
143029a9d88f4c9488b763d5e519dd7e,Literature club,8
f4d375c1a29349fab240d7a14027ab7d,Drama,10
a0017720200b490386426c458d03f17a,Press club,4
17eaec838892442f9d4b2bf94d85e9c7,Art,7
9780c2152b2b48e9a417c09380a8a23d,Press club,9
2bd3cdcd2779468594a53fdef10d27c8,Art,7
e6e987cab87b43849fddde2ea8a2b7ad,Literature club,7
ec86a890d7b04bdc966e3cbe9aea622f,Art,1
dd20c3bfd3424f088a8bb5b490494583,Literature club,1
f2d3f7610ba3427994cb056407437c3b,Literature club,3
43c07d4393a747928561b8dca4364fcd,Jet club,6
92779574c4574cc3b5f789bca6b07458,Jet club,2
07c0d116a3944d549e3c5a886aa56e6d,Debate Club,3
8baaf744a08d421ba3954cb17f7f6c0a,Drama,4
4d560a3df4e7469aa45409374a27ebf2,Art,1
ceae71cfce004af0beb051817ba24588,Literature club,1
741b77f54c244053a7f5ae02af5b8f47,Press club,9
2877f5d90f5645f8b048faa112ae5c22,Jet club,1
76e5ae787bf741d3aa662fce7089fc6d,Drama,7
24c778a59b4e464b9716dc2e343ada2a,Debate Club,9
51beb80eb7e6414c9c8a49225005680f,Jet club,4
586a346adc5b47d1bcef1972bbf483ce,Press club,10
c2baf0e0217943f0a6124ab4f9b21e6e,Drama,5
1b2ededb8fc84fc083d5bceb5edbb8ee,Press club,5
1f5d988f776a4f09bde2885951b1943c,Debate Club,10
24108e9a3f774caeb318b96d44790612,Press club,10
f204be894a4b45638cf477ef18c8a616,Literature club,6
6b0ae0e39d8940479d39d7936257a4a2,Drama,6
e6fdd7afdd844accb67294643f8ea40a,Press club,1
ef0a573d53d2456d9040158728e213bc,Debate Club,4
3098f7b2500e45c0b89bdf7f93e34c35,Art,1
fef7d9ea7f8e4483a8caaa1dc35bec2c,Press club,5
e10b1a477fae4748b781321e83c501cb,Debate Club,10
170d750705ee41d4bf53a88e4efc8248,Debate Club,9
750d112e81644eeca4ab851bf1fac6e7,Sports,8
95560a2d37134466bda06476f778c676,Sports,3
4806f8040cf0474c8c74dc0f5a575539,Sports,2
d7c4fe9ce1e04ffc98f6fd7f7eb162f1,Debate Club,6
4926ce5f78784140ac2a4f71a77d95f1,Press club,5
1b84edc3d8e049de8217ea0e896490ab,Literature club,2
43b47ee5e1e84e7ea2498f666e51484d,Art,6
673ba8bdc38c4dec9da39a73ba3df7ff,Press club,8
0d18ab95668c44778b95017c5dae1201,Drama,3
5cce5ba931d44e098fd33afc91fdfa4f,Debate Club,3
62e7c1a612d24a0689e1cd138da00495,Literature club,9
8cc36f3bc3af4cfeb34a6ca38116e3fc,Press club,4
9f8cc29ffd354c5f93479a3b479bc637,Literature club,1
20f0156a1e6a46289c6d52d5ae2e9af9,Literature club,10
5f89ed1264d64fbf98c01e2bf99f0704,Debate Club,6
8ece112856ce4b42bc9e1dcbcb7e6268,Jet club,3
24eeb4a6c14545c79d986115f05eeefe,Debate Club,2
66c14dca82554a619a3b031932f57510,Jet club,9
09f644050b9940348a4e255280051b10,Drama,7
cdd0b4d4554247deb6adf48b2314d0c8,Jet club,10
2620f9a974fd43d184f2fd0f79474bfa,Debate Club,3
23c8afdb83f84f16a4a4474c9b33e3a4,Debate Club,8
518b2f219cf24859ae6e2e7253f591dc,Debate Club,2
9dd2f9defd984e33a498abe92999bbef,Press club,2
97fe56c54c9a4f2497b4c294bd44089d,Drama,9
827c9f8cd40a45e981df6517561c9210,Literature club,6
901bcdefb56f48cebd66971e88476c56,Art,9
044251dbd0d44a67b9928faa4cbf131d,Literature club,7
1c0f0bdcac7e437c94cc1e2a5e4cb287,Debate Club,6
4ec3f970956d40e4aaa26216fada98f5,Literature club,8
df41e335b9ae48e4a61599c8cbf81f86,Debate Club,10
98cf118806d24913a1173719b023a0ea,Press club,9
a7d4cf50f79141e583f9cd6b797ebe87,Drama,3
9416e4dcc6b24defb8d8b7f1c86c6544,Press club,8
0d259caab8ad4d87ba4045dd93dfd907,Drama,8
863417182ba64db3bafeb1149561c813,Literature club,1
c64c96479ea7417cb89f7039a107cc46,Drama,1
d25864f225d440fca1542765d756ba9c,Literature club,10
9293f70508154147be00980eae441e21,Art,8
30d73df71c224ceab35556a5f2bd92f2,Art,9
6b352f85504e4687b0e7e75604d9145e,Art,10
34323ec6b0c4401ca9b7c0fa26c432f6,Sports,2
9c89d374c66445a780773e33690e7e62,Literature club,5
d92f3c1edf704b2ab8bb22a5eba742d2,Debate Club,1
b4adaf890ff14a9fba370623bc5fd4dd,Sports,3
8f9646853514489084c86c4623595fa4,Literature club,6
7a768555a9874218bf84faef5336723b,Literature club,9
f4e9573450524700a07796a38685abaa,Literature club,8
887b03e5e9804808b5ac824c2c55aef7,Press club,1
ad05b9125ab24d4a8bd88fcd57a2be4e,Sports,3
ae455cc6b88e430f9e1e994ac5a11f5c,Literature club,4
43ad3d62b17c4b218dbc2c1ca4afe7bd,Drama,5
f514105831384975bbf33a349c2dfa97,Debate Club,1
4c6a70f48ede444d876cf68c3f1be0d0,Art,2
fb756923f9104bb3b10532523990e2c9,Drama,3
b474634949fc4cd8856bad4c4c3077c4,Drama,9
7d2f4e58b47a4c5bb0b3901535102852,Jet club,9
8f7c1d59594b4a3abad465a15129950d,Debate Club,8
b8beff3dcb9f4f6daf3a6f27ef06fccb,Sports,4
92cf60211f33442d89ac908746015028,Debate Club,10
e5508ea26133434d8b0e8eb1ad371d9e,Sports,10
585abefbd1814f77a5001423faebcd19,Sports,7
257f7595cdfb4db985e78b23f4613f09,Art,10
f48f709c49a244418ac4de854a5b1aff,Jet club,3
ec8be53758ab4778943b45e3b6d1f6bb,Literature club,6
bf51936241a64feda7edc8d8713f8f8c,Press club,3
d3f4a49b33ba4a88b6c7d6fa7aa4f052,Drama,5
8fe069b6eeda48028568f42689e03e22,Drama,9
1bf645f6232442118588fc1bb2384849,Press club,10
3d4196fe963a4617bdab07e79d9d028e,Literature club,8
e7ba26acab7a4d1c8cfef6833e11bafe,Art,10
3b9b2d45a35045e4b9c59df987f255d6,Drama,1
548e1f6b69ce4e4e99a692c90d700ea4,Press club,10
ae62990c19bd4f93b8ef7666b7a4c719,Jet club,6
f6eab3a001534221a3310a28c550eca8,Debate Club,3
286ed390edd94a1aba585b278ce3e7c3,Press club,5
e1721c83ef5e4376a723fb72682b163a,Sports,1
a689b4247a3a40e1b9c773a0e0decc3d,Debate Club,7
4988e418f6c3421881836315330f8be1,Drama,4
0f25477da55940e78910fade52380bf2,Literature club,9
a6fd0cb116e645c084cb294fe86e8e63,Debate Club,4
bd1a8f4b88ff4d40bb72c86d92fa675f,Jet club,8
098c60b3efc9409e99af6e09b91e3d6e,Sports,9
6afa828c2cd14b9fabe5841fe9c96c52,Jet club,10
ef158d5b2d004d05966d4627e1dace6a,Art,9
d61169a1ff4646bf894d916deb6d2fed,Press club,4
2fb21e667ed14aab89b7c9bc65a16fa9,Drama,10
df4e713ef64e4dfcbfbeac7aefc59738,Sports,2
0997623ae0724d968a1a81f5ed10f004,Sports,1
9a4ffc0c916542ed8c636e95025f5543,Art,7
55c551fcfba54cc8adaf37661b780ede,Art,7
a42d0cd7fd354f6ab450388748d90846,Sports,2
e3a68a707e714b558639bd418b15bd94,Press club,9
811414f8d9df4d0ea25aed6cf0458043,Debate Club,1
cf0e6d2b315c467a85d8a6ad77d0359e,Literature club,5
bb2aa1462999494c94a7b69b1cd66b09,Debate Club,6
b7f60cdf41dc4c60a5f60735757b6b29,Literature club,4
564cfbd2bc924d81839b058c2faabe0b,Press club,2
aca58d95915a4c308b86b5a1ca6fbff8,Sports,8
9c6783932ced4c0db17304b5c1dd484a,Sports,6
67ce378fe5a4483ba383889adb2c6ac8,Debate Club,10
53f3007383e94ef4ad7df5d0d3b59af7,Jet club,10
186b2880ab544a15a69d01ff1634725b,Press club,10
7a3a6e9623ff43d3bb4fb88a2f4dd219,Jet club,1
01bf9e733f804385af9240b652d78f10,Debate Club,7
725d42593c4b4eeca231ee7342c2d2eb,Drama,6
546252e7f43b40528459bd6ec0f63229,Literature club,1
92a81713b90e444b951c25d54d4c5280,Sports,6
5c0b9b10a7574b1082f525b902ed73ce,Art,4
aaf407f70fe74149bc7e5368b1594847,Press club,4
28e333b64e8a4c4bb72420411e43fbd2,Drama,5
ec50ace480a54e65afa2855967c96204,Art,2
c5144d98b41c404fa346f415e5267a2b,Debate Club,2
a38295d31e0e4546b0b6dedf4f9c4027,Press club,9
5e175b664b87459fb0cd7f05ea87855e,Debate Club,5
f515949438184fd3b889936a9d5817e8,Press club,7
74797b6127374b52ba6a210722319050,Literature club,3
5fa5e0aa9b114530bd247c11bf6b8cdf,Debate Club,7
e9ad0e9b8c9a41e9b3b263376a74dbb7,Debate Club,1
cd4f8b2b899a425281e1b94a78883058,Literature club,1
c3093b6e37e942e2935ac07aaa0217d0,Sports,9
98874bfec1364c65ae2ae3413f59e4f2,Sports,6
86879aa914f543d089912032df85c777,Sports,8
5c9deee0b42a445687365a84725e134d,Drama,3
1cb9b73a906d4c8caad08c8913fe8a29,Jet club,1
e723ada38c324db2942a895e0fcf601f,Press club,9
89628f6e929c43b3b3c08bf18167999f,Debate Club,4
dabf984e53ff4461aa1f1b61265cb9d9,Literature club,10
ae27d4321dc147ebb11c767385351a69,Drama,2
7d23d47995494a82b787ef8d3495311e,Debate Club,2
720b274b82a74586a61d9cde1747f387,Literature club,6
21c71aa3741443b58e3e25f2cf0671c7,Drama,6
905c7bdd74f04eaeaa5943ce836435e3,Jet club,4
ac3a812f765e4cb58f0d55400ec7d662,Sports,1
0592bfa5b928423f8ee4334ece920136,Debate Club,2
00c59f30d103442481241bb4655ce508,Press club,3
12b2102d940c4503b7c86152beed0af9,Literature club,5
b34c6c7358334b30ac776e950b981ccd,Art,1
0f6ce9bffe7e43628a89b0f0105291d3,Jet club,4
fc737d9211ab4d11a4eb8000ef40d162,Jet club,4
497ec6d1081f46dcb8d9a88aef0bea4f,Jet club,10
22ab7752c4db4a62ae13418d68ab80ea,Jet club,10
bab2b77dfa744cc8a43afb7ac40d4874,Debate Club,10
5fdcabbf6b9c471cb6ba745ba55871e3,Jet club,6
72d3545861ea4f30a42e707afe2bd987,Drama,7
60a399d4e8214716aac80da1de9f6f5b,Debate Club,10
f6d22a7baec74a82948b4376602a4e57,Art,7
220b9ea98a0f45089fe2c0a0a96b3c42,Drama,2
1e5ebe54590742999c3bbdd8a74e02a9,Debate Club,5
649f7d88898945abbe2b34d82db0728d,Literature club,6
fa8dae42ba544920a099d18087623997,Debate Club,3
c194f97f00e3402695b6de85390239d9,Literature club,4
76876c624c61445eba7e5d9405d1fb63,Debate Club,9
6c93a7918b604511b8168aebac6a7c85,Jet club,6
3acb43a3d2c74ffba118433b882ccd1e,Drama,8
27b608dc589d4cb0b5eb89c23f5cf2f3,Art,9
e00da49deffa4002b040413c4690fb15,Art,9
083f64c31ce342f883f725feb99b2b5a,Debate Club,8
9d6b9b626b534a19a902b73fcf39f648,Art,8
e39836bbe23d4faaafad49e9c41c147e,Literature club,9
1139fa1234c143eabd9c4e6404015ced,Jet club,8
7249f62c08984462980cb95c19d45deb,Drama,6
df495037b40a4181ac09bdb799086e47,Art,6
0b531932bd9449aabea6e5b20c760d28,Sports,5
8a2db2e63bfd48a6b05fddf566fadca0,Debate Club,6
c6ac1b04dd1d4cd1811f6bf5379ef467,Art,4
fe54ee4b80ff4173a3dfecd70e731dd7,Debate Club,4
ea98fef8d0d74e37bbf2025f4a0d2b73,Literature club,10
93d563ae51a34c26937bf79bbb44badc,Drama,5
d18183d1ac2b4cfc85c51060991121e7,Jet club,1
e05277394d404f1bbca5be2952171bf3,Press club,6
8570b59fa9034e67bc568b5324acb722,Art,2
46707cd64ced4164a9df14e9389641dd,Jet club,2
97777f10f2d2493f8e85140d0f9aeb70,Debate Club,7
2cd58759e95d4761bc36dc59e134edfc,Sports,2
8e4c3ab56d5d4477adc29178a0411612,Drama,10
582b91eef8e8435b8c00988a7ee1011a,Art,2
61935990abdd4a8fa4b05c89f10bce9c,Press club,3
b2414482519844d886433603c92a7d7c,Jet club,3
4cc57e0d26334018a883ac6e6a944054,Debate Club,10
89b5aab0c12149dbaf12b150605fb1eb,Sports,9
39b02e2ad96e484fbdb0174e7938878a,Press club,6
24f43c62b52340de9b87d29c4cfd0fc1,Sports,3
0ec0713dea2c4a51b688d11fce4758be,Drama,5
6aa0426df7c045f7a9a53b4f8ff8869d,Sports,8
636f6e5c2253470687ad8b268eaa5841,Art,10
548c1d84340d4049814765063e2bf9c9,Debate Club,3
73253aa3ec174298943df5b3a58e83dd,Press club,1
891f691217ab48639efeef4fd8ddbbc0,Sports,5
0d31812e30c347569453f867b97e6224,Press club,10
9adf4709ac754344a08e149e44b9e602,Sports,1
12a1fe7ddfa547228a1fc9df9a591974,Press club,4
966be275c2fe49548dfd9531302b7831,Literature club,1
378e65108f10433eabe42e7db96c1163,Drama,5
e8334da5de954695b579c1437ab99428,Jet club,4
e8b3d763f4ff4f3a8d9dbaeb553d2625,Drama,8
30a5648eefe943d0b63908bf03ece8ff,Jet club,6
bf337a151e084f20bdd151b0f64ab6ec,Sports,4
ea18d32c7a9a4ef5811bd1c4ffe3f366,Literature club,9
b42a2d939aba4f15b21490623e1a963e,Jet club,7
3d44cb2cea454a41a589ada1345af934,Art,9
48769153c68843fe92555c758d55119e,Sports,5
a6129a1c889d4b76b75c30b561730c48,Press club,8
5c11ab6d42f543f58ef4c34d5bf86f3c,Press club,4
774c0afa7f4d408ca1fff6c08347f1da,Debate Club,6
b8f0188efb374fae8d8563ca193e638d,Literature club,4
51facefad6f84f7a82fa1da878308631,Art,3
501ba8515ee64495b40029c3ea11905b,Literature club,8
dd34aa1890014ed48bb401e769f753f1,Sports,5
0426fcc9255b40e2bdc2b74b38a56b49,Drama,3
95831d58ef4c41198da5d39b42c21797,Art,6
4b91b8cb6ae64582b852b3cd9442b5e6,Drama,1
3ae2802354724d2db2399ffb27046f25,Debate Club,5
3ee82983d557424191ddb9bf613d2de9,Jet club,6
f186e47aa79443208cf6e8b87fd238c3,Sports,7
c36b9a0a41e04a89966a9ce7af521b94,Press club,2
b93b17fbf76d45fdbd1645a0d253d966,Jet club,9
75f8e3a87d974c0fbd5609c4a4461663,Art,7
5a2837b2cb8343f2bb96f6022b115c36,Drama,2
8bea75c1b86647aaa3d4526b2b54ff7a,Drama,10
e3ad64d4eab94b02af1dc1217d024c6d,Literature club,8
f50d7a37a44d4fecbd85d7fa8ac97b01,Drama,4
d6cd315508a84c7f862138ad0f09105c,Sports,9
d1682e09f1f7490493075157d8c128e7,Sports,3
01a25ed1c3ab45f18c6b7074ab102c9b,Sports,7
a175a9c3d7b142a9a332a50e6992896e,Drama,4
26a9e100b509409b916658ce3b3f3800,Jet club,8
74bd0c9381774661b7fe032c02571851,Literature club,7
a3422e509e2a43248f79a8a75f8a14bd,Drama,2
e9aa144b9dd44675af145064aab07015,Art,8
0406ff447ce44679a8c6dbc07bb3447b,Art,1
694d7b008d384327883f13c601b158e9,Debate Club,9
b8e19f5687874a2184482a220308aa5e,Press club,8
49646b96fa3c4628892621df465568b7,Press club,7
b2a6e468d02b424380913ac10463750e,Art,2
f090f5a0ce614199ae3a0ba8ac8d6c7d,Art,1
eb053fc41b654dabade46e91e8e6e840,Jet club,6
3db02235261e4555863e1f2a18a806ef,Drama,3
409e7a8086c541d69ea9f50831227592,Literature club,7
cb80f288446f44dd9abca6e5d0b1e3eb,Jet club,2
f5948a545f804eeb943a9aff659b0105,Drama,4
3e42df5b90a34bbfb580e05067f1698c,Drama,6
4ccb235539d147ffb27e1442fd7fe973,Jet club,9
14a34f7fd90d419b93fbe043af1d5a1a,Drama,5
a65f7b8adbb44021bdde64afa75b395a,Jet club,5
